,timestamp,length,highest layer,dest_ip,query_len,src_port
2470,1521397356.96123,324,DNS,162.212.156.148,253,43917
2471,1521397356.974772,329,DNS,10.0.2.15,253,53
2472,1521397356.974838,225,DNS,162.212.156.148,154,43917
2473,1521397357.011031,230,DNS,10.0.2.15,154,53
2474,1521397357.011216,324,DNS,162.212.156.148,253,43917
2475,1521397357.035895,391,DNS,10.0.2.15,253,53
2476,1521397357.035991,324,DNS,162.212.156.148,253,43917
2477,1521397357.050895,329,DNS,10.0.2.15,253,53
2478,1521397357.050952,324,DNS,162.212.156.148,253,43917
2479,1521397357.084711,329,DNS,10.0.2.15,253,53
2480,1521397357.084774,324,DNS,162.212.156.148,253,43917
2481,1521397357.098314,329,DNS,10.0.2.15,253,53
2482,1521397357.098378,324,DNS,162.212.156.148,253,43917
2483,1521397357.111553,329,DNS,10.0.2.15,253,53
2484,1521397357.11161,225,DNS,162.212.156.148,154,43917
2485,1521397357.1465,230,DNS,10.0.2.15,154,53
2486,1521397357.146691,324,DNS,162.212.156.148,253,43917
2487,1521397357.165512,391,DNS,10.0.2.15,253,53
2488,1521397357.165592,324,DNS,162.212.156.148,253,43917
2489,1521397357.1826,90,SSH,10.0.2.15,,
2490,1521397357.182618,54,TCP,10.0.2.2,,
2491,1521397357.183911,126,SSH,10.0.2.2,,
2492,1521397357.184118,90,SSH,10.0.2.2,,
2493,1521397357.184436,90,SSH,10.0.2.2,,
2494,1521397357.184843,60,TCP,10.0.2.15,,
2495,1521397357.184858,60,TCP,10.0.2.15,,
2496,1521397357.184861,60,TCP,10.0.2.15,,
2497,1521397357.184863,126,SSH,10.0.2.15,,
2498,1521397357.185003,126,SSH,10.0.2.2,,
2499,1521397357.185168,60,TCP,10.0.2.15,,
2500,1521397357.188448,329,DNS,10.0.2.15,253,53
2501,1521397357.188559,324,DNS,162.212.156.148,253,43917
2502,1521397357.202969,329,DNS,10.0.2.15,253,53
2503,1521397357.203053,324,DNS,162.212.156.148,253,43917
2504,1521397357.216921,329,DNS,10.0.2.15,253,53
2505,1521397357.216996,324,DNS,162.212.156.148,253,43917
2506,1521397357.23089,329,DNS,10.0.2.15,253,53
2507,1521397357.230981,225,DNS,162.212.156.148,154,43917
2508,1521397357.265135,230,DNS,10.0.2.15,154,53
2509,1521397357.265407,324,DNS,162.212.156.148,253,43917
2510,1521397357.279474,329,DNS,10.0.2.15,253,53
2511,1521397357.27956,324,DNS,162.212.156.148,253,43917
2512,1521397357.293804,391,DNS,10.0.2.15,253,53
2513,1521397357.293886,324,DNS,162.212.156.148,253,43917
2514,1521397357.307825,329,DNS,10.0.2.15,253,53
2515,1521397357.307888,324,DNS,162.212.156.148,253,43917
2516,1521397357.321869,329,DNS,10.0.2.15,253,53
2517,1521397357.321931,324,DNS,162.212.156.148,253,43917
2518,1521397357.335959,329,DNS,10.0.2.15,253,53
2519,1521397357.336043,225,DNS,162.212.156.148,154,43917
2520,1521397357.371183,230,DNS,10.0.2.15,154,53
2521,1521397357.371369,324,DNS,162.212.156.148,253,43917
2522,1521397357.38502,329,DNS,10.0.2.15,253,53
2523,1521397357.385081,324,DNS,162.212.156.148,253,43917
2524,1521397357.400429,391,DNS,10.0.2.15,253,53
2525,1521397357.400542,324,DNS,162.212.156.148,253,43917
2526,1521397357.414881,329,DNS,10.0.2.15,253,53
2527,1521397357.414939,324,DNS,162.212.156.148,253,43917
2528,1521397357.428362,329,DNS,10.0.2.15,253,53
2529,1521397357.428436,324,DNS,162.212.156.148,253,43917
2530,1521397357.50859,329,DNS,10.0.2.15,253,53
2531,1521397357.508654,225,DNS,162.212.156.148,154,43917
2532,1521397357.543451,230,DNS,10.0.2.15,154,53
2533,1521397357.543646,324,DNS,162.212.156.148,253,43917
2534,1521397357.557798,329,DNS,10.0.2.15,253,53
2535,1521397357.557875,324,DNS,162.212.156.148,253,43917
2536,1521397357.578425,391,DNS,10.0.2.15,253,53
2537,1521397357.578504,324,DNS,162.212.156.148,253,43917
2538,1521397357.591702,329,DNS,10.0.2.15,253,53
2539,1521397357.591766,324,DNS,162.212.156.148,253,43917
2540,1521397357.606532,329,DNS,10.0.2.15,253,53
2541,1521397357.606588,324,DNS,162.212.156.148,253,43917
2542,1521397357.620121,329,DNS,10.0.2.15,253,53
2543,1521397357.620184,225,DNS,162.212.156.148,154,43917
2544,1521397357.655181,230,DNS,10.0.2.15,154,53
2545,1521397357.655365,324,DNS,162.212.156.148,253,43917
2546,1521397357.671099,329,DNS,10.0.2.15,253,53
2547,1521397357.671179,324,DNS,162.212.156.148,253,43917
2548,1521397357.685129,391,DNS,10.0.2.15,253,53
2549,1521397357.685209,324,DNS,162.212.156.148,253,43917
2550,1521397357.700501,329,DNS,10.0.2.15,253,53
2551,1521397357.700562,324,DNS,162.212.156.148,253,43917
2552,1521397357.714494,329,DNS,10.0.2.15,253,53
2553,1521397357.714556,324,DNS,162.212.156.148,253,43917
2554,1521397357.729356,329,DNS,10.0.2.15,253,53
2555,1521397357.729414,225,DNS,162.212.156.148,154,43917
2556,1521397357.786433,230,DNS,10.0.2.15,154,53
2557,1521397357.786621,324,DNS,162.212.156.148,253,43917
2558,1521397357.801374,90,SSH,10.0.2.15,,
2559,1521397357.801576,90,SSH,10.0.2.2,,
2560,1521397357.801744,60,TCP,10.0.2.15,,
2561,1521397357.803405,329,DNS,10.0.2.15,253,53
2562,1521397357.803468,324,DNS,162.212.156.148,253,43917
2563,1521397357.822894,391,DNS,10.0.2.15,253,53
2564,1521397357.822978,324,DNS,162.212.156.148,253,43917
2565,1521397357.839568,329,DNS,10.0.2.15,253,53
2566,1521397357.839627,324,DNS,162.212.156.148,253,43917
2567,1521397357.857445,329,DNS,10.0.2.15,253,53
2568,1521397357.857502,324,DNS,162.212.156.148,253,43917
2569,1521397357.873954,329,DNS,10.0.2.15,253,53
2570,1521397357.874013,225,DNS,162.212.156.148,154,43917
2571,1521397357.909419,230,DNS,10.0.2.15,154,53
2572,1521397357.909608,324,DNS,162.212.156.148,253,43917
2573,1521397357.928348,391,DNS,10.0.2.15,253,53
2574,1521397357.928436,324,DNS,162.212.156.148,253,43917
2575,1521397357.943191,329,DNS,10.0.2.15,253,53
2576,1521397357.943266,324,DNS,162.212.156.148,253,43917
2577,1521397357.956766,329,DNS,10.0.2.15,253,53
2578,1521397357.956846,324,DNS,162.212.156.148,253,43917
2579,1521397357.97077,329,DNS,10.0.2.15,253,53
2580,1521397357.970834,324,DNS,162.212.156.148,253,43917
2581,1521397357.985153,329,DNS,10.0.2.15,253,53
2582,1521397357.985236,225,DNS,162.212.156.148,154,43917
2583,1521397358.009276,90,SSH,10.0.2.15,,
2584,1521397358.009534,90,SSH,10.0.2.2,,
2585,1521397358.009681,60,TCP,10.0.2.15,,
2586,1521397358.020245,230,DNS,10.0.2.15,154,53
2587,1521397358.020433,324,DNS,162.212.156.148,253,43917
2588,1521397358.034832,329,DNS,10.0.2.15,253,53
2589,1521397358.034887,324,DNS,162.212.156.148,253,43917
2590,1521397358.04124,90,SSH,10.0.2.15,,
2591,1521397358.041399,90,SSH,10.0.2.2,,
2592,1521397358.041535,60,TCP,10.0.2.15,,
2593,1521397358.049788,391,DNS,10.0.2.15,253,53
2594,1521397358.049872,324,DNS,162.212.156.148,253,43917
2595,1521397358.065352,329,DNS,10.0.2.15,253,53
2596,1521397358.065427,324,DNS,162.212.156.148,253,43917
2597,1521397358.103828,329,DNS,10.0.2.15,253,53
2598,1521397358.103986,324,DNS,162.212.156.148,253,43917
2599,1521397358.120675,329,DNS,10.0.2.15,253,53
2600,1521397358.120736,225,DNS,162.212.156.148,154,43917
2601,1521397358.156228,230,DNS,10.0.2.15,154,53
2602,1521397358.156419,324,DNS,162.212.156.148,253,43917
2603,1521397358.169655,329,DNS,10.0.2.15,253,53
2604,1521397358.169733,324,DNS,162.212.156.148,253,43917
2605,1521397358.184514,391,DNS,10.0.2.15,253,53
2606,1521397358.184588,324,DNS,162.212.156.148,253,43917
2607,1521397358.199513,329,DNS,10.0.2.15,253,53
2608,1521397358.199632,324,DNS,162.212.156.148,253,43917
2609,1521397358.201252,90,SSH,10.0.2.15,,
2610,1521397358.201418,90,SSH,10.0.2.2,,
2611,1521397358.201556,60,TCP,10.0.2.15,,
2612,1521397358.219448,329,DNS,10.0.2.15,253,53
2613,1521397358.219508,324,DNS,162.212.156.148,253,43917
2614,1521397358.234993,329,DNS,10.0.2.15,253,53
2615,1521397358.235062,225,DNS,162.212.156.148,154,43917
2616,1521397358.271274,230,DNS,10.0.2.15,154,53
2617,1521397358.271476,324,DNS,162.212.156.148,253,43917
2618,1521397358.285485,329,DNS,10.0.2.15,253,53
2619,1521397358.285546,324,DNS,162.212.156.148,253,43917
2620,1521397358.300268,391,DNS,10.0.2.15,253,53
2621,1521397358.300373,324,DNS,162.212.156.148,253,43917
2622,1521397358.314088,329,DNS,10.0.2.15,253,53
2623,1521397358.314148,324,DNS,162.212.156.148,253,43917
2624,1521397358.327848,329,DNS,10.0.2.15,253,53
2625,1521397358.327912,324,DNS,162.212.156.148,253,43917
2626,1521397358.341943,329,DNS,10.0.2.15,253,53
2627,1521397358.342003,225,DNS,162.212.156.148,154,43917
2628,1521397358.384001,90,SSH,10.0.2.15,,
2629,1521397358.384212,90,SSH,10.0.2.2,,
2630,1521397358.384349,60,TCP,10.0.2.15,,
2631,1521397358.385379,230,DNS,10.0.2.15,154,53
2632,1521397358.385578,324,DNS,162.212.156.148,253,43917
2633,1521397358.399067,329,DNS,10.0.2.15,253,53
2634,1521397358.399125,324,DNS,162.212.156.148,253,43917
2635,1521397358.414367,391,DNS,10.0.2.15,253,53
2636,1521397358.414452,324,DNS,162.212.156.148,253,43917
2637,1521397358.427935,329,DNS,10.0.2.15,253,53
2638,1521397358.427994,324,DNS,162.212.156.148,253,43917
2639,1521397358.441954,329,DNS,10.0.2.15,253,53
2640,1521397358.442073,324,DNS,162.212.156.148,253,43917
2641,1521397358.457319,90,SSH,10.0.2.15,,
2642,1521397358.45748,90,SSH,10.0.2.2,,
2643,1521397358.457617,60,TCP,10.0.2.15,,
2644,1521397358.459595,329,DNS,10.0.2.15,253,53
2645,1521397358.459657,225,DNS,162.212.156.148,154,43917
2646,1521397358.4942,230,DNS,10.0.2.15,154,53
2647,1521397358.494445,324,DNS,162.212.156.148,253,43917
2648,1521397358.507924,329,DNS,10.0.2.15,253,53
2649,1521397358.508007,324,DNS,162.212.156.148,253,43917
2650,1521397358.535908,391,DNS,10.0.2.15,253,53
2651,1521397358.536022,324,DNS,162.212.156.148,253,43917
2652,1521397358.54978,329,DNS,10.0.2.15,253,53
2653,1521397358.549845,324,DNS,162.212.156.148,253,43917
2654,1521397358.565376,329,DNS,10.0.2.15,253,53
2655,1521397358.565433,324,DNS,162.212.156.148,253,43917
2656,1521397358.579769,329,DNS,10.0.2.15,253,53
2657,1521397358.579829,225,DNS,162.212.156.148,154,43917
2658,1521397358.615076,230,DNS,10.0.2.15,154,53
2659,1521397358.615278,324,DNS,162.212.156.148,253,43917
2660,1521397358.629786,329,DNS,10.0.2.15,253,53
2661,1521397358.629844,324,DNS,162.212.156.148,253,43917
2662,1521397358.633407,90,SSH,10.0.2.15,,
2663,1521397358.633575,90,SSH,10.0.2.2,,
2664,1521397358.63371,60,TCP,10.0.2.15,,
2665,1521397358.643429,391,DNS,10.0.2.15,253,53
2666,1521397358.643509,324,DNS,162.212.156.148,253,43917
2667,1521397358.662888,329,DNS,10.0.2.15,253,53
2668,1521397358.662969,324,DNS,162.212.156.148,253,43917
2669,1521397358.66524,90,SSH,10.0.2.15,,
2670,1521397358.665402,90,SSH,10.0.2.2,,
2671,1521397358.66554,60,TCP,10.0.2.15,,
2672,1521397358.676988,329,DNS,10.0.2.15,253,53
2673,1521397358.677064,324,DNS,162.212.156.148,253,43917
2674,1521397358.691346,329,DNS,10.0.2.15,253,53
2675,1521397358.691412,225,DNS,162.212.156.148,154,43917
2676,1521397358.726285,230,DNS,10.0.2.15,154,53
2677,1521397358.726478,324,DNS,162.212.156.148,253,43917
2678,1521397358.743411,391,DNS,10.0.2.15,253,53
2679,1521397358.743593,324,DNS,162.212.156.148,253,43917
2680,1521397358.758724,329,DNS,10.0.2.15,253,53
2681,1521397358.758827,324,DNS,162.212.156.148,253,43917
2682,1521397358.773437,329,DNS,10.0.2.15,253,53
2683,1521397358.773552,324,DNS,162.212.156.148,253,43917
2684,1521397358.787384,329,DNS,10.0.2.15,253,53
2685,1521397358.787451,324,DNS,162.212.156.148,253,43917
2686,1521397358.802905,329,DNS,10.0.2.15,253,53
2687,1521397358.802962,225,DNS,162.212.156.148,154,43917
2688,1521397358.80928,90,SSH,10.0.2.15,,
2689,1521397358.809446,90,SSH,10.0.2.2,,
2690,1521397358.809582,60,TCP,10.0.2.15,,
2691,1521397358.839511,230,DNS,10.0.2.15,154,53
2692,1521397358.839705,324,DNS,162.212.156.148,253,43917
2693,1521397358.853492,329,DNS,10.0.2.15,253,53
2694,1521397358.853552,324,DNS,162.212.156.148,253,43917
2695,1521397358.866633,390,DNS,10.0.2.15,253,53
2696,1521397358.866717,324,DNS,162.212.156.148,253,43917
2697,1521397358.880418,329,DNS,10.0.2.15,253,53
2698,1521397358.880479,324,DNS,162.212.156.148,253,43917
2699,1521397358.89496,329,DNS,10.0.2.15,253,53
2700,1521397358.895022,324,DNS,162.212.156.148,253,43917
2701,1521397358.908352,329,DNS,10.0.2.15,253,53
2702,1521397358.908411,225,DNS,162.212.156.148,154,43917
2703,1521397358.943998,230,DNS,10.0.2.15,154,53
2704,1521397358.94419,324,DNS,162.212.156.148,253,43917
2705,1521397358.958312,90,SSH,10.0.2.15,,
2706,1521397358.958489,90,SSH,10.0.2.2,,
2707,1521397358.958648,60,TCP,10.0.2.15,,
2708,1521397358.959391,329,DNS,10.0.2.15,253,53
2709,1521397358.959491,324,DNS,162.212.156.148,253,43917
2710,1521397358.973599,391,DNS,10.0.2.15,253,53
2711,1521397358.973696,324,DNS,162.212.156.148,253,43917
2712,1521397358.987896,329,DNS,10.0.2.15,253,53
2713,1521397358.987976,324,DNS,162.212.156.148,253,43917
2714,1521397359.002322,329,DNS,10.0.2.15,253,53
2715,1521397359.002385,324,DNS,162.212.156.148,253,43917
2716,1521397359.019521,329,DNS,10.0.2.15,253,53
2717,1521397359.019589,225,DNS,162.212.156.148,154,43917
2718,1521397359.05436,230,DNS,10.0.2.15,154,53
2719,1521397359.054564,324,DNS,162.212.156.148,253,43917
2720,1521397359.06543,90,SSH,10.0.2.15,,
2721,1521397359.065609,90,SSH,10.0.2.2,,
2722,1521397359.06578,60,TCP,10.0.2.15,,
2723,1521397359.068296,329,DNS,10.0.2.15,253,53
2724,1521397359.068359,324,DNS,162.212.156.148,253,43917
2725,1521397359.083041,391,DNS,10.0.2.15,253,53
2726,1521397359.083121,324,DNS,162.212.156.148,253,43917
2727,1521397359.098362,329,DNS,10.0.2.15,253,53
2728,1521397359.098441,324,DNS,162.212.156.148,253,43917
2729,1521397359.113319,329,DNS,10.0.2.15,253,53
2730,1521397359.113397,324,DNS,162.212.156.148,253,43917
2731,1521397359.1411,329,DNS,10.0.2.15,253,53
2732,1521397359.141159,225,DNS,162.212.156.148,154,43917
2733,1521397359.177637,230,DNS,10.0.2.15,154,53
2734,1521397359.177823,324,DNS,162.212.156.148,253,43917
2735,1521397359.193321,329,DNS,10.0.2.15,253,53
2736,1521397359.193395,324,DNS,162.212.156.148,253,43917
2737,1521397359.207604,391,DNS,10.0.2.15,253,53
2738,1521397359.207688,324,DNS,162.212.156.148,253,43917
2739,1521397359.222324,329,DNS,10.0.2.15,253,53
2740,1521397359.222385,324,DNS,162.212.156.148,253,43917
2741,1521397359.237257,329,DNS,10.0.2.15,253,53
2742,1521397359.237313,324,DNS,162.212.156.148,253,43917
2743,1521397359.258834,329,DNS,10.0.2.15,253,53
2744,1521397359.258892,225,DNS,162.212.156.148,154,43917
2745,1521397359.296469,230,DNS,10.0.2.15,154,53
2746,1521397359.296662,324,DNS,162.212.156.148,253,43917
2747,1521397359.310148,329,DNS,10.0.2.15,253,53
2748,1521397359.310208,324,DNS,162.212.156.148,253,43917
2749,1521397359.324166,391,DNS,10.0.2.15,253,53
2750,1521397359.324249,324,DNS,162.212.156.148,253,43917
2751,1521397359.337305,90,SSH,10.0.2.15,,
2752,1521397359.337485,90,SSH,10.0.2.2,,
2753,1521397359.337619,60,TCP,10.0.2.15,,
2754,1521397359.338011,329,DNS,10.0.2.15,253,53
2755,1521397359.33807,324,DNS,162.212.156.148,253,43917
2756,1521397359.351837,329,DNS,10.0.2.15,253,53
2757,1521397359.351902,324,DNS,162.212.156.148,253,43917
2758,1521397359.377697,329,DNS,10.0.2.15,253,53
2759,1521397359.37776,225,DNS,162.212.156.148,154,43917
2760,1521397359.413612,230,DNS,10.0.2.15,154,53
2761,1521397359.413806,324,DNS,162.212.156.148,253,43917
2762,1521397359.441094,391,DNS,10.0.2.15,253,53
2763,1521397359.441176,324,DNS,162.212.156.148,253,43917
2764,1521397359.458082,329,DNS,10.0.2.15,253,53
2765,1521397359.458183,324,DNS,162.212.156.148,253,43917
2766,1521397359.47555,329,DNS,10.0.2.15,253,53
2767,1521397359.47561,324,DNS,162.212.156.148,253,43917
2768,1521397359.489285,329,DNS,10.0.2.15,253,53
2769,1521397359.489345,324,DNS,162.212.156.148,253,43917
2770,1521397359.502982,329,DNS,10.0.2.15,253,53
2771,1521397359.503052,225,DNS,162.212.156.148,154,43917
2772,1521397359.538885,230,DNS,10.0.2.15,154,53
2773,1521397359.539078,324,DNS,162.212.156.148,253,43917
2774,1521397359.545317,90,SSH,10.0.2.15,,
2775,1521397359.545505,90,SSH,10.0.2.2,,
2776,1521397359.545643,60,TCP,10.0.2.15,,
2777,1521397359.558291,391,DNS,10.0.2.15,253,53
2778,1521397359.558374,324,DNS,162.212.156.148,253,43917
2779,1521397359.57836,329,DNS,10.0.2.15,253,53
2780,1521397359.578428,324,DNS,162.212.156.148,253,43917
2781,1521397359.592199,329,DNS,10.0.2.15,253,53
2782,1521397359.592277,324,DNS,162.212.156.148,253,43917
2783,1521397359.608266,329,DNS,10.0.2.15,253,53
2784,1521397359.608326,324,DNS,162.212.156.148,253,43917
2785,1521397359.6214,329,DNS,10.0.2.15,253,53
2786,1521397359.621507,225,DNS,162.212.156.148,154,43917
2787,1521397359.667215,230,DNS,10.0.2.15,154,53
2788,1521397359.667413,324,DNS,162.212.156.148,253,43917
2789,1521397359.673346,90,SSH,10.0.2.15,,
2790,1521397359.673529,90,SSH,10.0.2.2,,
2791,1521397359.673665,60,TCP,10.0.2.15,,
2792,1521397359.681229,329,DNS,10.0.2.15,253,53
2793,1521397359.681303,324,DNS,162.212.156.148,253,43917
2794,1521397359.70172,391,DNS,10.0.2.15,253,53
2795,1521397359.701803,324,DNS,162.212.156.148,253,43917
2796,1521397359.717477,329,DNS,10.0.2.15,253,53
2797,1521397359.717541,324,DNS,162.212.156.148,253,43917
2798,1521397359.732421,329,DNS,10.0.2.15,253,53
2799,1521397359.732534,324,DNS,162.212.156.148,253,43917
2800,1521397359.750384,329,DNS,10.0.2.15,253,53
2801,1521397359.750444,225,DNS,162.212.156.148,154,43917
2802,1521397359.785122,230,DNS,10.0.2.15,154,53
2803,1521397359.785409,90,SSH,10.0.2.15,,
2804,1521397359.785551,324,DNS,162.212.156.148,253,43917
2805,1521397359.785738,90,SSH,10.0.2.2,,
2806,1521397359.785909,60,TCP,10.0.2.15,,
2807,1521397359.798918,329,DNS,10.0.2.15,253,53
2808,1521397359.798981,324,DNS,162.212.156.148,253,43917
2809,1521397359.812395,391,DNS,10.0.2.15,253,53
2810,1521397359.812521,324,DNS,162.212.156.148,253,43917
2811,1521397359.82599,329,DNS,10.0.2.15,253,53
2812,1521397359.826084,324,DNS,162.212.156.148,253,43917
2813,1521397359.840535,329,DNS,10.0.2.15,253,53
2814,1521397359.840593,324,DNS,162.212.156.148,253,43917
2815,1521397359.85811,329,DNS,10.0.2.15,253,53
2816,1521397359.858168,225,DNS,162.212.156.148,154,43917
2817,1521397359.872607,331,DNS,10.0.2.15,154,53
2818,1521397359.872843,324,DNS,162.212.156.148,253,43917
2819,1521397359.889348,329,DNS,10.0.2.15,253,53
2820,1521397359.889451,324,DNS,162.212.156.148,253,43917
2821,1521397359.908611,329,DNS,10.0.2.15,253,53
2822,1521397359.908679,324,DNS,162.212.156.148,253,43917
2823,1521397359.913571,90,SSH,10.0.2.15,,
2824,1521397359.913767,90,SSH,10.0.2.2,,
2825,1521397359.913904,60,TCP,10.0.2.15,,
2826,1521397359.923464,329,DNS,10.0.2.15,253,53
2827,1521397359.923523,324,DNS,162.212.156.148,253,43917
2828,1521397359.93829,329,DNS,10.0.2.15,253,53
2829,1521397359.938348,324,DNS,162.212.156.148,253,43917
2830,1521397359.953539,329,DNS,10.0.2.15,253,53
2831,1521397359.953601,225,DNS,162.212.156.148,154,43917
2832,1521397359.98835,230,DNS,10.0.2.15,154,53
2833,1521397359.988545,324,DNS,162.212.156.148,253,43917
2834,1521397360.019202,391,DNS,10.0.2.15,253,53
2835,1521397360.019278,324,DNS,162.212.156.148,253,43917
2836,1521397360.033712,329,DNS,10.0.2.15,253,53
2837,1521397360.033777,324,DNS,162.212.156.148,253,43917
2838,1521397360.04811,329,DNS,10.0.2.15,253,53
2839,1521397360.048165,324,DNS,162.212.156.148,253,43917
2840,1521397360.062826,329,DNS,10.0.2.15,253,53
2841,1521397360.062922,324,DNS,162.212.156.148,253,43917
2842,1521397360.076784,329,DNS,10.0.2.15,253,53
2843,1521397360.076857,225,DNS,162.212.156.148,154,43917
2844,1521397360.107384,331,DNS,10.0.2.15,154,53
2845,1521397360.107591,324,DNS,162.212.156.148,253,43917
2846,1521397360.121831,329,DNS,10.0.2.15,253,53
2847,1521397360.121897,324,DNS,162.212.156.148,253,43917
2848,1521397360.249361,90,SSH,10.0.2.15,,
2849,1521397360.249539,90,SSH,10.0.2.2,,
2850,1521397360.24968,60,TCP,10.0.2.15,,
2851,1521397360.569336,90,SSH,10.0.2.15,,
2852,1521397360.569519,90,SSH,10.0.2.2,,
2853,1521397360.569687,60,TCP,10.0.2.15,,
2854,1521397360.686422,90,SSH,10.0.2.15,,
2855,1521397360.686602,90,SSH,10.0.2.2,,
2856,1521397360.686746,60,TCP,10.0.2.15,,
2857,1521397360.873427,90,SSH,10.0.2.15,,
2858,1521397360.891845,98,SSH,10.0.2.2,,
2859,1521397360.892049,60,TCP,10.0.2.15,,
2860,1521397361.126724,324,DNS,162.212.156.148,253,43917
2861,1521397361.142092,430,DNS,10.0.2.15,253,53
2862,1521397361.142169,324,DNS,162.212.156.148,253,43917
2863,1521397361.156455,430,DNS,10.0.2.15,253,53
2864,1521397361.156533,324,DNS,162.212.156.148,253,43917
2865,1521397361.170341,329,DNS,10.0.2.15,253,53
2866,1521397361.170397,324,DNS,162.212.156.148,253,43917
2867,1521397361.184096,329,DNS,10.0.2.15,253,53
2868,1521397361.184158,225,DNS,162.212.156.148,154,43917
2869,1521397361.221225,230,DNS,10.0.2.15,154,53
2870,1521397361.221412,324,DNS,162.212.156.148,253,43917
